Date,Time,Volatility 100 Index,Trend,,Var,
2017-03-20,16:36:26,15550.02,,,0:00:16,Buy
2017-03-20,16:36:28,15549.44,-0.58,,16:36:44,-1.34
2017-03-20,16:36:30,15549.19,-0.25,,,
2017-03-20,16:36:32,15544.26,-4.93,,,
2017-03-20,16:36:34,15543.61,-0.65,,,
2017-03-20,16:36:36,15539.29,-4.32,,,
2017-03-20,16:36:38,15543.36,4.07,,,
2017-03-20,16:36:40,15541.62,-1.74,,,
2017-03-20,16:36:42,15546.43,4.81,,,
2017-03-20,16:36:44,15548.1,1.67,,16:37:00,-22.69
2017-03-20,16:36:46,15548.54,0.44,,,
2017-03-20,16:36:48,15553.69,5.15,,,
2017-03-20,16:36:50,15550.11,-3.58,,,
2017-03-20,16:36:52,15545.31,-4.8,,,
2017-03-20,16:36:54,15542.07,-3.24,,,
2017-03-20,16:36:56,15539.33,-2.74,,,
2017-03-20,16:36:58,15529.74,-9.59,,,
2017-03-20,16:37:00,15525.41,-4.33,,16:37:16,-0.94
2017-03-20,16:37:02,15528.65,3.24,,,
2017-03-20,16:37:04,15531.55,2.9,,,
2017-03-20,16:37:06,15535.08,3.53,,,
2017-03-20,16:37:08,15535.69,0.61,,,
2017-03-20,16:37:10,15535.02,-0.67,,,
2017-03-20,16:37:12,15522.87,-12.15,,,
2017-03-20,16:37:14,15525.2,2.33,,,
2017-03-20,16:37:16,15524.47,-0.73,,16:37:32,-3.32
2017-03-20,16:37:18,15523.33,-1.14,,,
2017-03-20,16:37:20,15522.71,-0.62,,,
2017-03-20,16:37:22,15521.76,-0.95,,,
2017-03-20,16:37:24,15521.51,-0.25,,,
2017-03-20,16:37:26,15518.91,-2.6,,,
2017-03-20,16:37:28,15519.19,0.28,,,
2017-03-20,16:37:30,15523.51,4.32,,,
2017-03-20,16:37:32,15521.15,-2.36,,16:37:48,-6.05
2017-03-20,16:37:34,15518.89,-2.26,,,
2017-03-20,16:37:36,15521.32,2.43,,,
2017-03-20,16:37:38,15515.22,-6.1,,,
2017-03-20,16:37:40,15516.97,1.75,,,
2017-03-20,16:37:42,15521.98,5.01,,,
2017-03-20,16:37:44,15521.02,-0.96,,,
2017-03-20,16:37:46,15516.63,-4.39,,,
2017-03-20,16:37:48,15515.1,-1.53,,16:38:04,17.2
2017-03-20,16:37:50,15519.11,4.01,,,
2017-03-20,16:37:52,15522.49,3.38,,,
2017-03-20,16:37:54,15522.19,-0.3,,,
2017-03-20,16:37:56,15526.38,4.19,,,
2017-03-20,16:37:58,15523.8,-2.58,,,
2017-03-20,16:38:00,15526.23,2.43,,,
2017-03-20,16:38:02,15528.53,2.3,,,
2017-03-20,16:38:04,15532.3,3.77,,16:38:20,4.17
2017-03-20,16:38:06,15536.05,3.75,,,
2017-03-20,16:38:08,15539.88,3.83,,,
2017-03-20,16:38:10,15542.24,2.36,,,
2017-03-20,16:38:12,15541.75,-0.49,,,
2017-03-20,16:38:14,15543.68,1.93,,,
2017-03-20,16:38:16,15538.37,-5.31,,,
2017-03-20,16:38:18,15539.41,1.04,,,
2017-03-20,16:38:20,15536.47,-2.94,,16:38:36,14.61
2017-03-20,16:38:22,15540.31,3.84,,,
2017-03-20,16:38:24,15539.6,-0.71,,,
2017-03-20,16:38:26,15541.04,1.44,,,
2017-03-20,16:38:28,15544.57,3.53,,,
2017-03-20,16:38:30,15540.58,-3.99,,,
2017-03-20,16:38:32,15543.41,2.83,,,
2017-03-20,16:38:34,15550.83,7.42,,,
2017-03-20,16:38:36,15551.08,0.25,,16:38:52,-2.84
2017-03-20,16:38:38,15545.67,-5.41,,,
2017-03-20,16:38:40,15540.75,-4.92,,,
2017-03-20,16:38:42,15544.61,3.86,,,
2017-03-20,16:38:44,15544.89,0.28,,,
2017-03-20,16:38:46,15544.97,0.08,,,
2017-03-20,16:38:48,15550.58,5.61,,,
2017-03-20,16:38:50,15550.79,0.21,,,
2017-03-20,16:38:52,15548.24,-2.55,,16:39:08,11.71
2017-03-20,16:38:54,15547.13,-1.11,,,
2017-03-20,16:38:56,15541.36,-5.77,,,
2017-03-20,16:38:58,15541.59,0.23,,,
2017-03-20,16:39:00,15546.43,4.84,,,
2017-03-20,16:39:02,15550.64,4.21,,,
2017-03-20,16:39:04,15555.34,4.7,,,
2017-03-20,16:39:06,15555.1,-0.24,,,
2017-03-20,16:39:08,15559.95,4.85,,16:39:24,18.86
2017-03-20,16:39:10,15559.98,0.03,,,
2017-03-20,16:39:12,15552.27,-7.71,,,
2017-03-20,16:39:14,15554.88,2.61,,,
2017-03-20,16:39:16,15561.43,6.55,,,
2017-03-20,16:39:18,15564.28,2.85,,,
2017-03-20,16:39:20,15564.07,-0.21,,,
2017-03-20,16:39:22,15571.6,7.53,,,
2017-03-20,16:39:24,15578.81,7.21,,16:39:40,1.14
2017-03-20,16:39:26,15583.68,4.87,,,
2017-03-20,16:39:28,15585.54,1.86,,,
2017-03-20,16:39:30,15587,1.46,,,
2017-03-20,16:39:32,15583.16,-3.84,,,
2017-03-20,16:39:34,15579.74,-3.42,,,
2017-03-20,16:39:36,15583.49,3.75,,,
2017-03-20,16:39:38,15577.96,-5.53,,,
2017-03-20,16:39:40,15579.95,1.99,,,
2017-03-20,16:39:42,15590.23,10.28,,,
2017-03-20,16:39:44,15597.21,6.98,,,
2017-03-20,16:39:46,15602,4.79,,,
2017-03-20,16:39:48,15600,-2,,,
2017-03-20,16:39:50,15599.95,-0.05,,,
2017-03-20,16:39:52,15601.44,1.49,,,
2017-03-20,16:39:54,15608.12,6.68,,,
2017-03-20,16:39:56,15604.05,-4.07,,,
2017-03-20,16:39:58,15606.53,2.48,,,
2017-03-20,16:40:00,15605.4,-1.13,,,
2017-03-20,16:40:02,15600.79,-4.61,,,
2017-03-20,16:40:04,15602.15,1.36,,,
2017-03-20,16:40:06,15594.88,-7.27,,,
2017-03-20,16:40:08,15598.66,3.78,,,
2017-03-20,16:40:10,15596.17,-2.49,,,
2017-03-20,16:40:12,15593.36,-2.81,,,
2017-03-20,16:40:14,15596.64,3.28,,,
2017-03-20,16:40:16,15592.79,-3.85,,,
2017-03-20,16:40:18,15592.54,-0.25,,,
2017-03-20,16:40:20,15586.95,-5.59,,,
2017-03-20,16:40:22,15589,2.05,,,
2017-03-20,16:40:24,15588.78,-0.22,,,
2017-03-20,16:40:26,15587.22,-1.56,,,
2017-03-20,16:40:28,15589.62,2.4,,,
2017-03-20,16:40:30,15586.82,-2.8,,,
2017-03-20,16:40:32,15584.25,-2.57,,,
2017-03-20,16:40:34,15585.06,0.81,,,
2017-03-20,16:40:36,15587.35,2.29,,,
2017-03-20,16:40:38,15588.43,1.08,,,
2017-03-20,16:40:40,15590.52,2.09,,,
2017-03-20,16:40:42,15585.12,-5.4,,,
2017-03-20,16:40:44,15575.86,-9.26,,,
2017-03-20,16:40:46,15576.09,0.23,,,
2017-03-20,16:40:48,15576.04,-0.05,,,
2017-03-20,16:40:50,15573.23,-2.81,,,
2017-03-20,16:40:52,15579.84,6.61,,,
2017-03-20,16:40:54,15578.32,-1.52,,,
2017-03-20,16:40:56,15574.5,-3.82,,,
2017-03-20,16:40:58,15576.99,2.49,,,
2017-03-20,16:41:00,15579.14,2.15,,,
2017-03-20,16:41:02,15578.12,-1.02,,,
2017-03-20,16:41:04,15583.16,5.04,,,
2017-03-20,16:41:06,15583.69,0.53,,,
2017-03-20,16:41:08,15583.64,-0.05,,,
2017-03-20,16:41:10,15584.55,0.91,,,
2017-03-20,16:41:12,15583.84,-0.71,,,
2017-03-20,16:41:14,15586.95,3.11,,,
2017-03-20,16:41:16,15584.89,-2.06,,,
2017-03-20,16:41:18,15575.67,-9.22,,,
2017-03-20,16:41:20,15567.3,-8.37,,,
2017-03-20,16:41:22,15566.83,-0.47,,,
2017-03-20,16:41:24,15568.49,1.66,,,
2017-03-20,16:41:26,15568.97,0.48,,,
2017-03-20,16:41:28,15564.32,-4.65,,,
2017-03-20,16:41:30,15568.26,3.94,,,
2017-03-20,16:41:32,15569.6,1.34,,,
2017-03-20,16:41:34,15568.15,-1.45,,,
2017-03-20,16:41:36,15565.59,-2.56,,,
2017-03-20,16:41:38,15569.66,4.07,,,
2017-03-20,16:41:40,15573.38,3.72,,,
2017-03-20,16:41:42,15575.43,2.05,,,
2017-03-20,16:41:44,15573.94,-1.49,,,
2017-03-20,16:41:46,15573.86,-0.08,,,
2017-03-20,16:41:48,15565.15,-8.71,,,
2017-03-20,16:41:50,15568.51,3.36,,,
2017-03-20,16:41:52,15567.74,-0.77,,,
2017-03-20,16:41:54,15570.18,2.44,,,
2017-03-20,16:41:56,15570.14,-0.04,,,
2017-03-20,16:41:58,15575.58,5.44,,,
2017-03-20,16:42:00,15579.26,3.68,,,
2017-03-20,16:42:02,15583.81,4.55,,,
2017-03-20,16:42:04,15578.93,-4.88,,,
2017-03-20,16:42:06,15584.93,6,,,
2017-03-20,16:42:08,15592.34,7.41,,,
2017-03-20,16:42:10,15593.83,1.49,,,
2017-03-20,16:42:12,15593.08,-0.75,,,
2017-03-20,16:42:14,15589.31,-3.77,,,
2017-03-20,16:42:16,15585.63,-3.68,,,
2017-03-20,16:42:18,15581.61,-4.02,,,
2017-03-20,16:42:20,15589.41,7.8,,,
2017-03-20,16:42:22,15584.01,-5.4,,,
2017-03-20,16:42:24,15585.81,1.8,,,
2017-03-20,16:42:26,15590.77,4.96,,,
2017-03-20,16:42:28,15590.91,0.14,,,
2017-03-20,16:42:30,15594.96,4.05,,,
2017-03-20,16:42:32,15591.41,-3.55,,,
2017-03-20,16:42:34,15590.67,-0.74,,,
2017-03-20,16:42:36,15596.1,5.43,,,
2017-03-20,16:42:38,15591.08,-5.02,,,
2017-03-20,16:42:40,15587.32,-3.76,,,
2017-03-20,16:42:42,15587.02,-0.3,,,
2017-03-20,16:42:44,15585.77,-1.25,,,
2017-03-20,16:42:46,15582.07,-3.7,,,
2017-03-20,16:42:48,15587.49,5.42,,,
2017-03-20,16:42:50,15589.22,1.73,,,
2017-03-20,16:42:52,15580.04,-9.18,,,
2017-03-20,16:42:54,15575.84,-4.2,,,
2017-03-20,16:42:56,15576.66,0.82,,,
2017-03-20,16:42:58,15575.32,-1.34,,,
2017-03-20,16:43:00,15577.18,1.86,,,
2017-03-20,16:43:02,15568.74,-8.44,,,
2017-03-20,16:43:04,15566.35,-2.39,,,
2017-03-20,16:43:06,15561.33,-5.02,,,
2017-03-20,16:43:08,15559.13,-2.2,,,
2017-03-20,16:43:10,15557.21,-1.92,,,
2017-03-20,16:43:12,15557.84,0.63,,,
2017-03-20,16:43:14,15554.91,-2.93,,,
2017-03-20,16:43:16,15550.78,-4.13,,,
2017-03-20,16:43:18,15545.55,-5.23,,,
2017-03-20,16:43:20,15546.97,1.42,,,
2017-03-20,16:43:22,15554.44,7.47,,,
2017-03-20,16:43:24,15554.26,-0.18,,,
2017-03-20,16:43:26,15552.55,-1.71,,,
2017-03-20,16:43:28,15559.03,6.48,,,
2017-03-20,16:43:30,15559.28,0.25,,,
2017-03-20,16:43:32,15565.04,5.76,,,
2017-03-20,16:43:34,15558.96,-6.08,,,
2017-03-20,16:43:36,15561.71,2.75,,,
2017-03-20,16:43:38,15552.02,-9.69,,,
2017-03-20,16:43:40,15546.43,-5.59,,,
2017-03-20,16:43:42,15543.81,-2.62,,,
2017-03-20,16:43:44,15538.55,-5.26,,,
2017-03-20,16:43:46,15540.92,2.37,,,
2017-03-20,16:43:48,15538.66,-2.26,,,
2017-03-20,16:43:50,15541.4,2.74,,,
2017-03-20,16:43:52,15535.91,-5.49,,,
2017-03-20,16:43:54,15533.71,-2.2,,,
2017-03-20,16:43:56,15540.42,6.71,,,
2017-03-20,16:43:58,15540.36,-0.06,,,
2017-03-20,16:44:00,15539.36,-1,,,
2017-03-20,16:44:02,15536.48,-2.88,,,
2017-03-20,16:44:04,15537.06,0.58,,,
2017-03-20,16:44:06,15536.13,-0.93,,,
2017-03-20,16:44:08,15542.11,5.98,,,
2017-03-20,16:44:10,15538.06,-4.05,,,
2017-03-20,16:44:12,15541.25,3.19,,,
2017-03-20,16:44:14,15544.39,3.14,,,
2017-03-20,16:44:16,15544.4,0.01,,,
2017-03-20,16:44:18,15542.15,-2.25,,,
2017-03-20,16:44:20,15545.76,3.61,,,
2017-03-20,16:44:22,15543.29,-2.47,,,
2017-03-20,16:44:24,15547.58,4.29,,,
2017-03-20,16:44:26,15545.77,-1.81,,,
2017-03-20,16:44:28,15547.24,1.47,,,
2017-03-20,16:44:30,15548.62,1.38,,,
2017-03-20,16:44:32,15553.16,4.54,,,
2017-03-20,16:44:34,15548.91,-4.25,,,
2017-03-20,16:44:36,15549.65,0.74,,,
2017-03-20,16:44:38,15546.38,-3.27,,,
2017-03-20,16:44:40,15546.93,0.55,,,
2017-03-20,16:44:42,15548.13,1.2,,,
2017-03-20,16:44:44,15550.51,2.38,,,
2017-03-20,16:44:46,15545.95,-4.56,,,
2017-03-20,16:44:48,15542,-3.95,,,
2017-03-20,16:44:50,15541.4,-0.6,,,
2017-03-20,16:44:52,15538.63,-2.77,,,
2017-03-20,16:44:54,15537.97,-0.66,,,
2017-03-20,16:44:56,15535.46,-2.51,,,
2017-03-20,16:44:58,15544.52,9.06,,,
2017-03-20,16:45:00,15540.82,-3.7,,,
2017-03-20,16:45:02,15542.88,2.06,,,
2017-03-20,16:45:04,15542.94,0.06,,,
2017-03-20,16:45:06,15539.24,-3.7,,,
2017-03-20,16:45:08,15535.74,-3.5,,,
2017-03-20,16:45:10,15535.5,-0.24,,,
2017-03-20,16:45:12,15532.32,-3.18,,,
2017-03-20,16:45:14,15537.18,4.86,,,
2017-03-20,16:45:16,15538.8,1.62,,,
2017-03-20,16:45:18,15536.23,-2.57,,,
2017-03-20,16:45:20,15534.88,-1.35,,,
2017-03-20,16:45:22,15537.41,2.53,,,
2017-03-20,16:45:24,15538.65,1.24,,,
2017-03-20,16:45:26,15536.16,-2.49,,,
2017-03-20,16:45:28,15537.98,1.82,,,
2017-03-20,16:45:30,15539.31,1.33,,,
2017-03-20,16:45:32,15544.99,5.68,,,
2017-03-20,16:45:34,15539.12,-5.87,,,
2017-03-20,16:45:36,15534.58,-4.54,,,
2017-03-20,16:45:38,15536.48,1.9,,,
2017-03-20,16:45:40,15537.15,0.67,,,
2017-03-20,16:45:42,15537.63,0.48,,,
2017-03-20,16:45:44,15537.21,-0.42,,,
2017-03-20,16:45:46,15538.62,1.41,,,
2017-03-20,16:45:48,15532.13,-6.49,,,
2017-03-20,16:45:50,15531.07,-1.06,,,
2017-03-20,16:45:52,15537.04,5.97,,,
2017-03-20,16:45:54,15534.34,-2.7,,,
2017-03-20,16:45:56,15525.83,-8.51,,,
2017-03-20,16:45:58,15526.92,1.09,,,
2017-03-20,16:46:00,15528.89,1.97,,,
2017-03-20,16:46:02,15531.15,2.26,,,
2017-03-20,16:46:04,15522.95,-8.2,,,
2017-03-20,16:46:06,15524.91,1.96,,,
2017-03-20,16:46:08,15523.14,-1.77,,,
2017-03-20,16:46:10,15517.52,-5.62,,,
2017-03-20,16:46:12,15517,-0.52,,,
2017-03-20,16:46:14,15515.24,-1.76,,,
2017-03-20,16:46:16,15512.21,-3.03,,,
2017-03-20,16:46:18,15513.47,1.26,,,
2017-03-20,16:46:20,15511.73,-1.74,,,
2017-03-20,16:46:22,15510.69,-1.04,,,
2017-03-20,16:46:24,15506.9,-3.79,,,
2017-03-20,16:46:26,15504.19,-2.71,,,
2017-03-20,16:46:28,15503.14,-1.05,,,
2017-03-20,16:46:30,15503.51,0.37,,,
2017-03-20,16:46:32,15509.72,6.21,,,
2017-03-20,16:46:34,15508.42,-1.3,,,
2017-03-20,16:46:36,15512.55,4.13,,,
2017-03-20,16:46:38,15512.64,0.09,,,
2017-03-20,16:46:40,15520.39,7.75,,,
2017-03-20,16:46:42,15511.37,-9.02,,,
2017-03-20,16:46:44,15511.94,0.57,,,
2017-03-20,16:46:46,15515.83,3.89,,,
2017-03-20,16:46:48,15515.7,-0.13,,,
2017-03-20,16:46:50,15512.37,-3.33,,,
2017-03-20,16:46:52,15507.59,-4.78,,,
2017-03-20,16:46:54,15511.29,3.7,,,
2017-03-20,16:46:56,15513.55,2.26,,,
2017-03-20,16:46:58,15517.84,4.29,,,
2017-03-20,16:47:00,15517.84,0,,,
2017-03-20,16:47:02,15516.83,-1.01,,,
2017-03-20,16:47:04,15512.33,-4.5,,,
2017-03-20,16:47:06,15507.4,-4.93,,,
2017-03-20,16:47:08,15507.09,-0.31,,,
2017-03-20,16:47:10,15502.4,-4.69,,,
2017-03-20,16:47:12,15499.96,-2.44,,,
2017-03-20,16:47:14,15516.82,16.86,,,
2017-03-20,16:47:16,15514.12,-2.7,,,
2017-03-20,16:47:18,15517.81,3.69,,,
2017-03-20,16:47:20,15523.14,5.33,,,
2017-03-20,16:47:22,15518.68,-4.46,,,
2017-03-20,16:47:24,15519.17,0.49,,,
2017-03-20,16:47:26,15518.18,-0.99,,,
2017-03-20,16:47:28,15521.61,3.43,,,
2017-03-20,16:47:30,15520.78,-0.83,,,
2017-03-20,16:47:32,15523.11,2.33,,,
2017-03-20,16:47:34,15530.66,7.55,,,
2017-03-20,16:47:36,15534.96,4.3,,,
2017-03-20,16:47:38,15532.98,-1.98,,,
2017-03-20,16:47:40,15538.26,5.28,,,
2017-03-20,16:47:42,15535.94,-2.32,,,
2017-03-20,16:47:44,15535.67,-0.27,,,
2017-03-20,16:47:46,15533.6,-2.07,,,
2017-03-20,16:47:48,15533.48,-0.12,,,
2017-03-20,16:47:50,15529.2,-4.28,,,
2017-03-20,16:47:52,15528.21,-0.99,,,
2017-03-20,16:47:54,15522.55,-5.66,,,
2017-03-20,16:47:56,15519.41,-3.14,,,
2017-03-20,16:47:58,15517.73,-1.68,,,
2017-03-20,16:48:00,15518.52,0.79,,,
2017-03-20,16:48:02,15510.78,-7.74,,,
2017-03-20,16:48:04,15517.94,7.16,,,
2017-03-20,16:48:06,15520.03,2.09,,,
2017-03-20,16:48:08,15521.77,1.74,,,
2017-03-20,16:48:10,15525.6,3.83,,,
2017-03-20,16:48:12,15523.57,-2.03,,,
2017-03-20,16:48:14,15526.15,2.58,,,
2017-03-20,16:48:16,15525.4,-0.75,,,
2017-03-20,16:48:18,15530.64,5.24,,,
2017-03-20,16:48:20,15529.73,-0.91,,,
2017-03-20,16:48:22,15526.71,-3.02,,,
2017-03-20,16:48:24,15527.22,0.51,,,
2017-03-20,16:48:26,15523.36,-3.86,,,
2017-03-20,16:48:28,15526.62,3.26,,,
2017-03-20,16:48:30,15529.64,3.02,,,
2017-03-20,16:48:32,15522.55,-7.09,,,
2017-03-20,16:48:34,15518.71,-3.84,,,
2017-03-20,16:48:36,15516.61,-2.1,,,
2017-03-20,16:48:38,15515.67,-0.94,,,
2017-03-20,16:48:40,15515.35,-0.32,,,
2017-03-20,16:48:42,15514.94,-0.41,,,
2017-03-20,16:48:44,15509.25,-5.69,,,
2017-03-20,16:48:46,15504.66,-4.59,,,
2017-03-20,16:48:48,15501.59,-3.07,,,
2017-03-20,16:48:50,15498.25,-3.34,,,
2017-03-20,16:48:52,15500.39,2.14,,,
2017-03-20,16:48:54,15500.07,-0.32,,,
2017-03-20,16:48:56,15510.49,10.42,,,
2017-03-20,16:48:58,15507.07,-3.42,,,
2017-03-20,16:49:00,15506.46,-0.61,,,
2017-03-20,16:49:02,15503.62,-2.84,,,
2017-03-20,16:49:04,15510.26,6.64,,,
2017-03-20,16:49:06,15509.71,-0.55,,,
2017-03-20,16:49:08,15504.57,-5.14,,,
2017-03-20,16:49:10,15501.36,-3.21,,,
2017-03-20,16:49:12,15502.22,0.86,,,
2017-03-20,16:49:14,15506.04,3.82,,,
2017-03-20,16:49:16,15502.05,-3.99,,,
2017-03-20,16:49:18,15505.31,3.26,,,
2017-03-20,16:49:20,15504.12,-1.19,,,
2017-03-20,16:49:22,15504.43,0.31,,,
2017-03-20,16:49:24,15507.51,3.08,,,
2017-03-20,16:49:26,15512.4,4.89,,,
2017-03-20,16:49:28,15511.67,-0.73,,,
2017-03-20,16:49:30,15510.85,-0.82,,,
2017-03-20,16:49:32,15514.29,3.44,,,
2017-03-20,16:49:34,15518.87,4.58,,,
2017-03-20,16:49:36,15521.71,2.84,,,
2017-03-20,16:49:38,15528.44,6.73,,,
2017-03-20,16:49:40,15524.62,-3.82,,,
2017-03-20,16:49:42,15530.28,5.66,,,
2017-03-20,16:49:44,15532.91,2.63,,,
2017-03-20,16:49:46,15534.6,1.69,,,
2017-03-20,16:49:48,15533.66,-0.94,,,
2017-03-20,16:49:50,15536.53,2.87,,,
2017-03-20,16:49:52,15537.35,0.82,,,
2017-03-20,16:49:54,15532.6,-4.75,,,
2017-03-20,16:49:56,15527.07,-5.53,,,
2017-03-20,16:49:58,15526.99,-0.08,,,
2017-03-20,16:50:00,15526.06,-0.93,,,
2017-03-20,16:50:02,15523.24,-2.82,,,
2017-03-20,16:50:04,15527.84,4.6,,,
2017-03-20,16:50:06,15531.35,3.51,,,
2017-03-20,16:50:08,15527.03,-4.32,,,
2017-03-20,16:50:10,15532.4,5.37,,,
2017-03-20,16:50:12,15530.7,-1.7,,,
2017-03-20,16:50:14,15532.42,1.72,,,
2017-03-20,16:50:16,15532.5,0.08,,,
2017-03-20,16:50:18,15533.74,1.24,,,
2017-03-20,16:50:20,15534.73,0.99,,,
2017-03-20,16:50:22,15532.8,-1.93,,,
2017-03-20,16:50:24,15533.58,0.78,,,
2017-03-20,16:50:26,15534.81,1.23,,,
2017-03-20,16:50:28,15533.78,-1.03,,,
2017-03-20,16:50:30,15538.36,4.58,,,
2017-03-20,16:50:32,15534.25,-4.11,,,
2017-03-20,16:50:34,15538.34,4.09,,,
2017-03-20,16:50:36,15536,-2.34,,,
2017-03-20,16:50:38,15533.7,-2.3,,,
2017-03-20,16:50:40,15530.28,-3.42,,,
2017-03-20,16:50:42,15531.19,0.91,,,
2017-03-20,16:50:44,15529.57,-1.62,,,
2017-03-20,16:50:46,15528.26,-1.31,,,
2017-03-20,16:50:48,15533.59,5.33,,,
2017-03-20,16:50:50,15533.11,-0.48,,,
2017-03-20,16:50:52,15537.35,4.24,,,
2017-03-20,16:50:54,15535.93,-1.42,,,
2017-03-20,16:50:56,15536.52,0.59,,,
2017-03-20,16:50:58,15544.08,7.56,,,
2017-03-20,16:51:00,15550.48,6.4,,,
2017-03-20,16:51:02,15547.45,-3.03,,,
2017-03-20,16:51:04,15547.05,-0.4,,,
2017-03-20,16:51:06,15545.01,-2.04,,,
2017-03-20,16:51:08,15544.73,-0.28,,,
2017-03-20,16:51:10,15548.55,3.82,,,
2017-03-20,16:51:12,15552.17,3.62,,,
2017-03-20,16:51:14,15550.38,-1.79,,,
2017-03-20,16:51:16,15547.15,-3.23,,,
2017-03-20,16:51:18,15544.43,-2.72,,,
2017-03-20,16:51:20,15541.39,-3.04,,,
2017-03-20,16:51:22,15545.54,4.15,,,
2017-03-20,16:51:24,15545.79,0.25,,,
2017-03-20,16:51:26,15546.22,0.43,,,
2017-03-20,16:51:28,15546.66,0.44,,,
2017-03-20,16:51:30,15545.68,-0.98,,,
2017-03-20,16:51:32,15547.25,1.57,,,
2017-03-20,16:51:34,15552.19,4.94,,,
2017-03-20,16:51:36,15547.2,-4.99,,,
2017-03-20,16:51:38,15546.31,-0.89,,,
2017-03-20,16:51:40,15545.81,-0.5,,,
2017-03-20,16:51:42,15544.77,-1.04,,,
2017-03-20,16:51:44,15544.56,-0.21,,,
2017-03-20,16:51:46,15549.04,4.48,,,
2017-03-20,16:51:48,15549.91,0.87,,,
2017-03-20,16:51:50,15550.55,0.64,,,
2017-03-20,16:51:52,15549.21,-1.34,,,
2017-03-20,16:51:54,15554.57,5.36,,,
2017-03-20,16:51:56,15559,4.43,,,
2017-03-20,16:51:58,15558.47,-0.53,,,
2017-03-20,16:52:00,15558.92,0.45,,,
2017-03-20,16:52:02,15556.45,-2.47,,,
2017-03-20,16:52:04,15557.69,1.24,,,
2017-03-20,16:52:06,15552.21,-5.48,,,
2017-03-20,16:52:08,15554.43,2.22,,,
2017-03-20,16:52:10,15555.35,0.92,,,
2017-03-20,16:52:12,15554.75,-0.6,,,
2017-03-20,16:52:14,15550.65,-4.1,,,
2017-03-20,16:52:16,15556.51,5.86,,,
2017-03-20,16:52:18,15560.41,3.9,,,
2017-03-20,16:52:20,15564.81,4.4,,,
2017-03-20,16:52:22,15568.52,3.71,,,
2017-03-20,16:52:24,15568.67,0.15,,,
2017-03-20,16:52:26,15568.91,0.24,,,
2017-03-20,16:52:28,15577.2,8.29,,,
2017-03-20,16:52:30,15574.38,-2.82,,,
2017-03-20,16:52:32,15573.02,-1.36,,,
2017-03-20,16:52:34,15577.28,4.26,,,
2017-03-20,16:52:36,15571.56,-5.72,,,
2017-03-20,16:52:38,15575.48,3.92,,,
2017-03-20,16:52:40,15580.64,5.16,,,
2017-03-20,16:52:42,15576.84,-3.8,,,
2017-03-20,16:52:44,15575.53,-1.31,,,
2017-03-20,16:52:46,15575.43,-0.1,,,
2017-03-20,16:52:48,15568.64,-6.79,,,
2017-03-20,16:52:50,15567.93,-0.71,,,
2017-03-20,16:52:52,15571.83,3.9,,,
2017-03-20,16:52:54,15571.07,-0.76,,,
2017-03-20,16:52:56,15569.96,-1.11,,,
2017-03-20,16:52:58,15567.63,-2.33,,,
2017-03-20,16:53:00,15570.43,2.8,,,
2017-03-20,16:53:02,15574.54,4.11,,,
2017-03-20,16:53:04,15575.69,1.15,,,
2017-03-20,16:53:06,15577.54,1.85,,,
2017-03-20,16:53:08,15571.68,-5.86,,,
2017-03-20,16:53:10,15573.96,2.28,,,
2017-03-20,16:53:12,15576.52,2.56,,,
2017-03-20,16:53:14,15575.31,-1.21,,,
2017-03-20,16:53:16,15579.52,4.21,,,
2017-03-20,16:53:18,15579.06,-0.46,,,
2017-03-20,16:53:20,15576.48,-2.58,,,
2017-03-20,16:53:22,15580.8,4.32,,,
2017-03-20,16:53:24,15580.61,-0.19,,,
2017-03-20,16:53:26,15576.43,-4.18,,,
2017-03-20,16:53:28,15571.84,-4.59,,,
2017-03-20,16:53:30,15579.35,7.51,,,
2017-03-20,16:53:32,15579.98,0.63,,,
2017-03-20,16:53:34,15585.27,5.29,,,
2017-03-20,16:53:36,15591.69,6.42,,,
2017-03-20,16:53:38,15593.13,1.44,,,
2017-03-20,16:53:40,15594.1,0.97,,,
2017-03-20,16:53:42,15594.87,0.77,,,
2017-03-20,16:53:44,15594.69,-0.18,,,
2017-03-20,16:53:46,15593.33,-1.36,,,
2017-03-20,16:53:48,15602.46,9.13,,,
2017-03-20,16:53:50,15606.4,3.94,,,
2017-03-20,16:53:52,15603.57,-2.83,,,
2017-03-20,16:53:54,15596.44,-7.13,,,
2017-03-20,16:53:56,15594.86,-1.58,,,
2017-03-20,16:53:58,15594.07,-0.79,,,
2017-03-20,16:54:00,15596.3,2.23,,,
2017-03-20,16:54:02,15600.38,4.08,,,
2017-03-20,16:54:04,15598,-2.38,,,
2017-03-20,16:54:06,15602.82,4.82,,,
2017-03-20,16:54:08,15595.57,-7.25,,,
2017-03-20,16:54:10,15596.4,0.83,,,
2017-03-20,16:54:12,15591.66,-4.74,,,
2017-03-20,16:54:14,15598.79,7.13,,,
2017-03-20,16:54:16,15599.54,0.75,,,
2017-03-20,16:54:18,15599.19,-0.35,,,
2017-03-20,16:54:20,15599.83,0.64,,,
2017-03-20,16:54:22,15599.89,0.06,,,
2017-03-20,16:54:24,15599.27,-0.62,,,
2017-03-20,16:54:26,15601.22,1.95,,,
2017-03-20,16:54:28,15604.35,3.13,,,
2017-03-20,16:54:30,15600.63,-3.72,,,
2017-03-20,16:54:32,15602.75,2.12,,,
