"Date	Ref.	Potential Payout	Contract	Purchase Price	Sale Date	Sale Price	Profit/Loss (USD)	Details"
"2017-03-15 10:01:08 GMT	26229221088	15.54	Win payout if Volatility 50 Index is strictly higher than entry spot at 29 seconds after contract start time.	8	2017-03-15 10:01:38 GMT	15.54	7.54	View"
"2017-03-15 10:00:46 GMT	26229209128	7.77	Win payout if Volatility 50 Index is strictly higher than entry spot at 20 seconds after contract start time.	4	2017-03-15 10:01:07 GMT	0	-4	View"
"2017-03-15 10:00:28 GMT	26229199948	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 10:00:45 GMT	0	-2	View"
"2017-03-15 10:00:10 GMT	26229189548	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 10:00:26 GMT	0	-1	View"
"2017-03-15 09:59:52 GMT	26229175068	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 10:00:09 GMT	3.88	1.88	View"
"2017-03-15 09:59:34 GMT	26229166548	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:59:50 GMT	0	-1	View"
"2017-03-15 09:59:16 GMT	26229157848	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:59:33 GMT	3.88	1.88	View"
"2017-03-15 09:58:58 GMT	26229148508	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:59:14 GMT	0	-1	View"
"2017-03-15 09:58:40 GMT	26229139108	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:58:56 GMT	1.94	0.94	View"
"2017-03-15 09:58:22 GMT	26229129508	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:58:38 GMT	1.94	0.94	View"
"2017-03-15 09:58:04 GMT	26229120388	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:58:21 GMT	3.88	1.88	View"
"2017-03-15 09:57:46 GMT	26229111208	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:58:02 GMT	0	-1	View"
"2017-03-15 09:56:58 GMT	26229086108	31.08	Win payout if Volatility 50 Index is strictly higher than entry spot at 45 seconds after contract start time.	16	2017-03-15 09:57:44 GMT	31.08	15.08	View"
"2017-03-15 09:56:26 GMT	26229070528	15.54	Win payout if Volatility 50 Index is strictly higher than entry spot at 29 seconds after contract start time.	8	2017-03-15 09:56:56 GMT	0	-8	View"
"2017-03-15 09:56:02 GMT	26229058368	7.77	Win payout if Volatility 50 Index is strictly higher than entry spot at 20 seconds after contract start time.	4	2017-03-15 09:56:23 GMT	0	-4	View"
"2017-03-15 09:55:42 GMT	26229047688	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:55:59 GMT	0	-2	View"
"2017-03-15 09:55:24 GMT	26229038388	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:55:40 GMT	0	-1	View"
"2017-03-15 09:55:06 GMT	26229027988	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:55:23 GMT	3.88	1.88	View"
"2017-03-15 09:54:48 GMT	26229015428	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:55:04 GMT	0	-1	View"
"2017-03-15 09:50:38 GMT	26228881468	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:50:54 GMT	0	-1	View"
"2017-03-15 09:50:20 GMT	26228870748	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:50:36 GMT	1.94	0.94	View"
"2017-03-15 09:50:00 GMT	26228857008	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:50:17 GMT	3.88	1.88	View"
"2017-03-15 09:49:42 GMT	26228848188	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:49:58 GMT	0	-1	View"
"2017-03-15 09:49:24 GMT	26228839308	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:49:40 GMT	1.94	0.94	View"
"2017-03-15 09:46:46 GMT	26228756748	248.65	Win payout if Volatility 50 Index is strictly higher than entry spot at 2 minutes 35 seconds after contract start time.	128	2017-03-15 09:49:22 GMT	248.65	120.65	View"
"2017-03-15 09:35:22 GMT	26228404028	124.32	Win payout if Volatility 50 Index is strictly higher than entry spot at 1 minute 46 seconds after contract start time.	64	2017-03-15 09:37:10 GMT	0	-64	View"
"2017-03-15 09:33:50 GMT	26228352188	62.15	Win payout if Volatility 50 Index is strictly higher than entry spot at 1 minute 10 seconds after contract start time.	32	2017-03-15 09:35:01 GMT	0	-32	View"
"2017-03-15 09:33:00 GMT	26228327288	31.08	Win payout if Volatility 50 Index is strictly higher than entry spot at 45 seconds after contract start time.	16	2017-03-15 09:33:46 GMT	0	-16	View"
"2017-03-15 09:32:28 GMT	26228311128	15.54	Win payout if Volatility 50 Index is strictly higher than entry spot at 29 seconds after contract start time.	8	2017-03-15 09:32:58 GMT	0	-8	View"
"2017-03-15 09:32:04 GMT	26228298428	7.77	Win payout if Volatility 50 Index is strictly higher than entry spot at 20 seconds after contract start time.	4	2017-03-15 09:32:25 GMT	0	-4	View"
"2017-03-15 09:31:44 GMT	26228287648	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:32:01 GMT	0	-2	View"
"2017-03-15 09:31:24 GMT	26228277348	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:31:40 GMT	0	-1	View"
"2017-03-15 09:31:06 GMT	26228268228	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:31:22 GMT	1.94	0.94	View"
"2017-03-15 09:30:46 GMT	26228257508	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:31:02 GMT	1.94	0.94	View"
"2017-03-15 09:30:28 GMT	26228248208	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:30:44 GMT	1.94	0.94	View"
"2017-03-15 09:30:04 GMT	26228232948	7.77	Win payout if Volatility 50 Index is strictly higher than entry spot at 20 seconds after contract start time.	4	2017-03-15 09:30:26 GMT	7.77	3.77	View"
"2017-03-15 09:29:44 GMT	26228219628	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:30:01 GMT	0	-2	View"
"2017-03-15 09:29:26 GMT	26228210428	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:29:42 GMT	0	-1	View"
"2017-03-15 09:29:02 GMT	26228198088	7.77	Win payout if Volatility 50 Index is strictly higher than entry spot at 20 seconds after contract start time.	4	2017-03-15 09:29:23 GMT	7.77	3.77	View"
"2017-03-15 09:28:42 GMT	26228188588	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:28:59 GMT	0	-2	View"
"2017-03-15 09:28:22 GMT	26228179548	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:28:38 GMT	0	-1	View"
"2017-03-15 09:28:02 GMT	26228169528	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:28:18 GMT	1.94	0.94	View"
"2017-03-15 09:27:44 GMT	26228160188	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:28:00 GMT	1.94	0.94	View"
"2017-03-15 09:27:26 GMT	26228151508	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:27:42 GMT	1.94	0.94	View"
"2017-03-15 09:26:54 GMT	26228135648	15.54	Win payout if Volatility 50 Index is strictly higher than entry spot at 29 seconds after contract start time.	8	2017-03-15 09:27:25 GMT	15.54	7.54	View"
"2017-03-15 09:26:30 GMT	26228124448	7.77	Win payout if Volatility 50 Index is strictly higher than entry spot at 20 seconds after contract start time.	4	2017-03-15 09:26:51 GMT	0	-4	View"
"2017-03-15 09:26:12 GMT	26228115288	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:26:29 GMT	0	-2	View"
"2017-03-15 09:25:52 GMT	26228102768	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:26:08 GMT	0	-1	View"
"2017-03-15 09:25:34 GMT	26228093968	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:25:50 GMT	1.94	0.94	View"
"2017-03-15 09:25:16 GMT	26228084408	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:25:33 GMT	3.88	1.88	View"
"2017-03-15 09:24:56 GMT	26228071268	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:25:12 GMT	0	-1	View"
"2017-03-15 09:24:38 GMT	26228062088	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:24:54 GMT	1.94	0.94	View"
"2017-03-15 09:24:20 GMT	26228053568	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:24:36 GMT	1.94	0.94	View"
"2017-03-15 09:23:58 GMT	26228042748	7.77	Win payout if Volatility 50 Index is strictly higher than entry spot at 20 seconds after contract start time.	4	2017-03-15 09:24:19 GMT	7.77	3.77	View"
"2017-03-15 09:23:38 GMT	26228033268	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:23:55 GMT	0	-2	View"
"2017-03-15 09:23:20 GMT	26228025328	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:23:36 GMT	0	-1	View"
"2017-03-15 09:23:02 GMT	26228016428	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:23:19 GMT	1.94	0.94	View"
"2017-03-15 09:22:44 GMT	26228007088	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:23:00 GMT	1.94	0.94	View"
"2017-03-15 09:22:24 GMT	26227997468	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:22:40 GMT	1.94	0.94	View"
"2017-03-15 09:22:06 GMT	26227988648	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:22:22 GMT	1.94	0.94	View"
"2017-03-15 09:21:48 GMT	26227978908	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:22:04 GMT	1.94	0.94	View"
"2017-03-15 09:21:28 GMT	26227970088	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:21:45 GMT	3.88	1.88	View"
"2017-03-15 09:21:08 GMT	26227960288	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:21:25 GMT	0	-1	View"
"2017-03-15 09:20:50 GMT	26227949168	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:21:06 GMT	1.94	0.94	View"
"2017-03-15 09:20:32 GMT	26227940748	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:20:49 GMT	1.94	0.94	View"
"2017-03-15 09:20:14 GMT	26227930888	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:20:30 GMT	1.94	0.94	View"
"2017-03-15 09:19:56 GMT	26227919328	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:20:12 GMT	1.94	0.94	View"
"2017-03-15 09:19:36 GMT	26227908968	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:19:52 GMT	1.94	0.94	View"
"2017-03-15 09:19:18 GMT	26227899688	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:19:35 GMT	3.88	1.88	View"
"2017-03-15 09:19:00 GMT	26227890068	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:19:16 GMT	0	-1	View"
"2017-03-15 09:18:42 GMT	26227880328	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:18:58 GMT	1.94	0.94	View"
"2017-03-15 09:17:54 GMT	26227854768	31.08	Win payout if Volatility 50 Index is strictly higher than entry spot at 45 seconds after contract start time.	16	2017-03-15 09:18:40 GMT	31.08	15.08	View"
"2017-03-15 09:17:22 GMT	26227839648	15.54	Win payout if Volatility 50 Index is strictly higher than entry spot at 29 seconds after contract start time.	8	2017-03-15 09:17:52 GMT	0	-8	View"
"2017-03-15 09:17:00 GMT	26227828068	7.77	Win payout if Volatility 50 Index is strictly higher than entry spot at 20 seconds after contract start time.	4	2017-03-15 09:17:21 GMT	0	-4	View"
"2017-03-15 09:16:40 GMT	26227818588	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:16:58 GMT	0	-2	View"
"2017-03-15 09:16:22 GMT	26227808988	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:16:38 GMT	0	-1	View"
"2017-03-15 09:16:04 GMT	26227799308	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:16:20 GMT	1.94	0.94	View"
"2017-03-15 09:15:16 GMT	26227775108	31.08	Win payout if Volatility 50 Index is strictly higher than entry spot at 45 seconds after contract start time.	16	2017-03-15 09:16:02 GMT	31.08	15.08	View"
"2017-03-15 09:14:44 GMT	26227756008	15.54	Win payout if Volatility 50 Index is strictly higher than entry spot at 29 seconds after contract start time.	8	2017-03-15 09:15:15 GMT	0	-8	View"
"2017-03-15 09:14:22 GMT	26227745948	7.77	Win payout if Volatility 50 Index is strictly higher than entry spot at 20 seconds after contract start time.	4	2017-03-15 09:14:43 GMT	0	-4	View"
"2017-03-15 09:14:04 GMT	26227736328	3.88	Win payout if Volatility 50 Index is strictly higher than entry spot at 16 seconds after contract start time.	2	2017-03-15 09:14:21 GMT	0	-2	View"
"2017-03-15 09:13:46 GMT	26227727088	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:14:02 GMT	0	-1	View"
"2017-03-15 09:13:28 GMT	26227718508	1.94	Win payout if Volatility 50 Index is strictly higher than entry spot at 15 seconds after contract start time.	1	2017-03-15 09:13:44 GMT	1.94	0.94	View"
"Total Profit/Loss							-32.08	"
